,aliMallSeller,anony,appendComment,attributes,attributesMap,aucNumId,auctionPicUrl,auctionPrice,auctionSku,auctionTitle,buyCount,carServiceLocation,cmsSource,displayRatePic,displayRateSum,displayUserLink,displayUserNick,displayUserNumId,displayUserRateLink,dsr,fromMall,fromMemory,gmtCreateTime,goldUser,headExtraPic,id,memberIcon,pics,picsSmall,position,rateContent,rateDate,reply,sellerId,serviceRateContent,structuredRateList,tamllSweetLevel,tmallSweetPic,tradeEndTime,tradeId,useful,userIdEncryption,userInfo,userVipLevel,userVipPic
11,False,True,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,梨***利,,,0.0,True,0,1526446469000,False,,1003145625708,,,,"920-11-0,6;",看着挺不错的，用用看再说。,2018-05-16 12:54:29,,2616970884,,[],0,,1526446424000,,True,,,0,
12,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,没***华,,,0.0,True,0,1526435531000,False,,1003130638922,,,,"520-12-15,25;",我都不知道怎么评论，你知道吧，我刚下单就降价四五百，你知道我的心情吗???????,2018-05-16 09:52:11,,2616970884,,[],0,,1526435425000,,True,,,0,
13,False,True,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,y***0,,,0.0,True,0,1526371199000,False,,1003050861333,,,,"621-12-6,21;",暂时还满意，但是我爸在某东买的同款有手机膜，我的就没有，不知道为什么,2018-05-15 15:59:59,,2616970884,,[],0,,1526023713000,,True,,,0,
14,False,True,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,l***n,,,0.0,True,0,1526341891000,False,,1002973644430,,,,"10120-11-57,70;920-11-12,16;30221-11-27,30;80221-11-31,41;20420-11-57,70;30221-11-31,41;920-11-42,51;421-11-17,21;920-11-52,56;1321-11-0,4;921-11-22,26;921-11-5,11;",信号强劲 充电速度很快，非常满意 屏幕灵敏，触控流畅 音质好，听音乐看电影都没问题 拍出的照片清晰逼真，颜色也正 售前服务和快递服务都是超赞,2018-05-15 07:51:31,,2616970884,,[],1,tmall-grade-t1-18.png,1526341674000,,True,,,0,
15,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,泗***唐,,,0.0,True,0,1526339921000,False,,1002998783178,,,,"921-12-16,24;920-13-50,57;921-12-25,40;",刚用的时候会有卡顿，我都蒙逼了，这可是6G内存啊，现在微信还时不时会突然没有反应。说实话，除了外观，我是有点失望的。,2018-05-15 07:18:41,,2616970884,,[],0,,1525105328000,,True,,,0,
16,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,t***2,,,0.0,True,0,1526218500000,True,,1002850863952,,,,,正品,2018-05-13 21:35:00,,2616970884,,[],0,,1525507595000,,True,,,0,
17,False,True,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,希***头,,,0.0,True,0,1526213035000,False,,1002832249688,,,,"920-11-0,2;920-11-13,20;920-11-21,27;",很好！原以为不能扩展内存，后来发现可以了。还是挺满意的。,2018-05-13 20:03:55,,2616970884,,[],3,tmall-grade-t3-18.png,1526212936000,,True,,,0,
18,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,张***m,,,0.0,True,0,1526033758000,False,,1002594127892,,"['//img.alicdn.com/bao/uploaded/i1/TB2q2uVq_lYBeNjSszcXXbwhFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/TB2ZGgOiyOYBuNjSsD4XXbSkFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/TB2JK4Yq41YBuNjy1zcXXbNcXXa_!!0-rate.jpg']",,"620-11-29,42;921-13-29,42;20521-11-29,42;30221-13-24,28;121-11-18,23;920-11-100,104;",买给老爸的，就收到当天拿到试了一下，外观很漂亮，音质一般，新机的话耗电量还好不是很快。有点担心的地方就是我只下了几个软件手机就有明显的发烫，不知道打游戏或者是看视频会不会更烫。后续会问问老爸使用感受，暂时好评。,2018-05-11 18:15:58,,2616970884,,[],0,,1525422237000,,True,,,0,
19,False,True,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,雨***9,,,0.0,True,0,1525957498000,True,,1002468464463,,,,"920-11-0,3;1221-12-9,18;920-11-4,8;921-11-19,25;",挺好的，颜值不错，灰色的很好配手机壳，流畅度也不错。,2018-05-10 21:04:58,,2616970884,,[],0,,1525876635000,,True,,,0,
0,False,True,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,z***6,,,0.0,True,0,1526811075000,False,,1003671129094,,,,,刚买就降价了 悲剧,2018-05-20 18:11:15,,2616970884,,[],0,,1526204061000,,True,,,0,
1,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,洪***华,,,0.0,True,0,1526742068000,True,,1003598227477,,,,,一如既往的好评，华为品质，值得信赖。,2018-05-19 23:01:08,,2616970884,,[],0,,1526742023000,,True,,,0,
2,False,False,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,你***y,,,0.0,True,0,1526705751000,False,,1003527795083,,,,,很不错的一款手机，,2018-05-19 12:55:51,,2616970884,,[],0,,1526135013000,,True,,,0,
3,False,False,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,闲***多,,,0.0,True,0,1526700777000,False,,1003501705902,,,,,差评，电池没用，怀疑是拼装机，就亮着屏幕电量就跟流水一样减,2018-05-19 11:32:57,,2616970884,,[],0,,1526111197000,,True,,,0,
4,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,t***5,,,0.0,True,0,1526691760000,False,,1003465380103,,,,,很不错,2018-05-19 09:02:40,,2616970884,,[],0,,1526043076000,,True,,,0,
5,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,t***0,,,0.0,True,0,1526651469000,False,,1003466446085,,,,"920-11-4,6;920-11-7,11;20420-11-12,19;",已收到，很好 好评5分 快递员服务很好,2018-05-18 21:51:09,,2616970884,,[],3,tmall-grade-t3-18.png,1526651280000,,True,,,0,
6,False,False,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,胜***物,,,0.0,True,0,1526625741000,True,,1003421343637,,,,"921-11-0,5;721-11-6,10;40221-11-11,16;",机子很流畅，操作灵敏，拍照效果好。,2018-05-18 14:42:21,,2616970884,,[],0,,1526568328000,,True,,,0,
7,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,繁***寞,,,0.0,True,0,1526606477000,True,,1003377703726,,,,"620-11-0,6;1020-11-0,6;",正品质量可以,2018-05-18 09:21:17,,2616970884,,[],0,,1525586716000,,True,,,0,
8,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,孤***吗,,,0.0,True,0,1526536544000,False,,1003275585842,,,,"920-11-0,5;920-11-6,10;",用的非常好，特别帅气,2018-05-17 13:55:44,,2616970884,,[],0,,1526378072000,,True,,,0,
9,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,秋***落,,,0.0,True,0,1526475684000,False,,1003188920338,,,,,终于到手了，棒棒哒,2018-05-16 21:01:24,,2616970884,,[],0,,1526475609000,,True,,,0,
10,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,l***1,,,0.0,True,0,1526464539000,True,,1003194402929,,,,"920-11-0,5;421-13-32,36;520-11-16,20;420-11-6,10;920-11-37,43;620-12-21,31;",已经用上了，送货很快，昨天拍的，价格不错。机子拿在手里很有质感，屏幕不大，符合我的需求，以前用的P8也差不多大小,2018-05-16 17:55:39,,2616970884,,[],3,tmall-grade-t3-18.png,1526464281000,,True,,,0,
11,False,True,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,梨***利,,,0.0,True,0,1526446469000,False,,1003145625708,,,,"920-11-0,6;",看着挺不错的，用用看再说。,2018-05-16 12:54:29,,2616970884,,[],0,,1526446424000,,True,,,0,
12,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,没***华,,,0.0,True,0,1526435531000,False,,1003130638922,,,,"520-12-15,25;",我都不知道怎么评论，你知道吧，我刚下单就降价四五百，你知道我的心情吗???????,2018-05-16 09:52:11,,2616970884,,[],0,,1526435425000,,True,,,0,
13,False,True,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,y***0,,,0.0,True,0,1526371199000,False,,1003050861333,,,,"621-12-6,21;",暂时还满意，但是我爸在某东买的同款有手机膜，我的就没有，不知道为什么,2018-05-15 15:59:59,,2616970884,,[],0,,1526023713000,,True,,,0,
14,False,True,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,l***n,,,0.0,True,0,1526341891000,False,,1002973644430,,,,"10120-11-57,70;920-11-12,16;30221-11-27,30;80221-11-31,41;20420-11-57,70;30221-11-31,41;920-11-42,51;421-11-17,21;920-11-52,56;1321-11-0,4;921-11-22,26;921-11-5,11;",信号强劲 充电速度很快，非常满意 屏幕灵敏，触控流畅 音质好，听音乐看电影都没问题 拍出的照片清晰逼真，颜色也正 售前服务和快递服务都是超赞,2018-05-15 07:51:31,,2616970884,,[],1,tmall-grade-t1-18.png,1526341674000,,True,,,0,
15,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,泗***唐,,,0.0,True,0,1526339921000,False,,1002998783178,,,,"921-12-16,24;920-13-50,57;921-12-25,40;",刚用的时候会有卡顿，我都蒙逼了，这可是6G内存啊，现在微信还时不时会突然没有反应。说实话，除了外观，我是有点失望的。,2018-05-15 07:18:41,,2616970884,,[],0,,1525105328000,,True,,,0,
16,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,t***2,,,0.0,True,0,1526218500000,True,,1002850863952,,,,,正品,2018-05-13 21:35:00,,2616970884,,[],0,,1525507595000,,True,,,0,
17,False,True,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,希***头,,,0.0,True,0,1526213035000,False,,1002832249688,,,,"920-11-0,2;920-11-13,20;920-11-21,27;",很好！原以为不能扩展内存，后来发现可以了。还是挺满意的。,2018-05-13 20:03:55,,2616970884,,[],3,tmall-grade-t3-18.png,1526212936000,,True,,,0,
18,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,张***m,,,0.0,True,0,1526033758000,False,,1002594127892,,"['//img.alicdn.com/bao/uploaded/i1/TB2q2uVq_lYBeNjSszcXXbwhFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/TB2ZGgOiyOYBuNjSsD4XXbSkFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/TB2JK4Yq41YBuNjy1zcXXbNcXXa_!!0-rate.jpg']",,"620-11-29,42;921-13-29,42;20521-11-29,42;30221-13-24,28;121-11-18,23;920-11-100,104;",买给老爸的，就收到当天拿到试了一下，外观很漂亮，音质一般，新机的话耗电量还好不是很快。有点担心的地方就是我只下了几个软件手机就有明显的发烫，不知道打游戏或者是看视频会不会更烫。后续会问问老爸使用感受，暂时好评。,2018-05-11 18:15:58,,2616970884,,[],0,,1525422237000,,True,,,0,
19,False,True,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,雨***9,,,0.0,True,0,1525957498000,True,,1002468464463,,,,"920-11-0,3;1221-12-9,18;920-11-4,8;921-11-19,25;",挺好的，颜值不错，灰色的很好配手机壳，流畅度也不错。,2018-05-10 21:04:58,,2616970884,,[],0,,1525876635000,,True,,,0,
0,False,True,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,z***6,,,0.0,True,0,1526811075000,False,,1003671129094,,,,,刚买就降价了 悲剧,2018-05-20 18:11:15,,2616970884,,[],0,,1526204061000,,True,,,0,
1,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,洪***华,,,0.0,True,0,1526742068000,True,,1003598227477,,,,,一如既往的好评，华为品质，值得信赖。,2018-05-19 23:01:08,,2616970884,,[],0,,1526742023000,,True,,,0,
2,False,False,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,你***y,,,0.0,True,0,1526705751000,False,,1003527795083,,,,,很不错的一款手机，,2018-05-19 12:55:51,,2616970884,,[],0,,1526135013000,,True,,,0,
3,False,False,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,闲***多,,,0.0,True,0,1526700777000,False,,1003501705902,,,,,差评，电池没用，怀疑是拼装机，就亮着屏幕电量就跟流水一样减,2018-05-19 11:32:57,,2616970884,,[],0,,1526111197000,,True,,,0,
4,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,t***5,,,0.0,True,0,1526691760000,False,,1003465380103,,,,,很不错,2018-05-19 09:02:40,,2616970884,,[],0,,1526043076000,,True,,,0,
5,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,t***0,,,0.0,True,0,1526651469000,False,,1003466446085,,,,"920-11-4,6;920-11-7,11;20420-11-12,19;",已收到，很好 好评5分 快递员服务很好,2018-05-18 21:51:09,,2616970884,,[],3,tmall-grade-t3-18.png,1526651280000,,True,,,0,
6,False,False,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,胜***物,,,0.0,True,0,1526625741000,True,,1003421343637,,,,"921-11-0,5;721-11-6,10;40221-11-11,16;",机子很流畅，操作灵敏，拍照效果好。,2018-05-18 14:42:21,,2616970884,,[],0,,1526568328000,,True,,,0,
7,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,繁***寞,,,0.0,True,0,1526606477000,True,,1003377703726,,,,"620-11-0,6;1020-11-0,6;",正品质量可以,2018-05-18 09:21:17,,2616970884,,[],0,,1525586716000,,True,,,0,
8,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,孤***吗,,,0.0,True,0,1526536544000,False,,1003275585842,,,,"920-11-0,5;920-11-6,10;",用的非常好，特别帅气,2018-05-17 13:55:44,,2616970884,,[],0,,1526378072000,,True,,,0,
9,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,秋***落,,,0.0,True,0,1526475684000,False,,1003188920338,,,,,终于到手了，棒棒哒,2018-05-16 21:01:24,,2616970884,,[],0,,1526475609000,,True,,,0,
10,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,l***1,,,0.0,True,0,1526464539000,True,,1003194402929,,,,"920-11-0,5;421-13-32,36;520-11-16,20;420-11-6,10;920-11-37,43;620-12-21,31;",已经用上了，送货很快，昨天拍的，价格不错。机子拿在手里很有质感，屏幕不大，符合我的需求，以前用的P8也差不多大小,2018-05-16 17:55:39,,2616970884,,[],3,tmall-grade-t3-18.png,1526464281000,,True,,,0,
11,False,True,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,梨***利,,,0.0,True,0,1526446469000,False,,1003145625708,,,,"920-11-0,6;",看着挺不错的，用用看再说。,2018-05-16 12:54:29,,2616970884,,[],0,,1526446424000,,True,,,0,
12,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,没***华,,,0.0,True,0,1526435531000,False,,1003130638922,,,,"520-12-15,25;",我都不知道怎么评论，你知道吧，我刚下单就降价四五百，你知道我的心情吗???????,2018-05-16 09:52:11,,2616970884,,[],0,,1526435425000,,True,,,0,
13,False,True,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,y***0,,,0.0,True,0,1526371199000,False,,1003050861333,,,,"621-12-6,21;",暂时还满意，但是我爸在某东买的同款有手机膜，我的就没有，不知道为什么,2018-05-15 15:59:59,,2616970884,,[],0,,1526023713000,,True,,,0,
14,False,True,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,l***n,,,0.0,True,0,1526341891000,False,,1002973644430,,,,"10120-11-57,70;920-11-12,16;30221-11-27,30;80221-11-31,41;20420-11-57,70;30221-11-31,41;920-11-42,51;421-11-17,21;920-11-52,56;1321-11-0,4;921-11-22,26;921-11-5,11;",信号强劲 充电速度很快，非常满意 屏幕灵敏，触控流畅 音质好，听音乐看电影都没问题 拍出的照片清晰逼真，颜色也正 售前服务和快递服务都是超赞,2018-05-15 07:51:31,,2616970884,,[],1,tmall-grade-t1-18.png,1526341674000,,True,,,0,
15,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,泗***唐,,,0.0,True,0,1526339921000,False,,1002998783178,,,,"921-12-16,24;920-13-50,57;921-12-25,40;",刚用的时候会有卡顿，我都蒙逼了，这可是6G内存啊，现在微信还时不时会突然没有反应。说实话，除了外观，我是有点失望的。,2018-05-15 07:18:41,,2616970884,,[],0,,1525105328000,,True,,,0,
16,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,t***2,,,0.0,True,0,1526218500000,True,,1002850863952,,,,,正品,2018-05-13 21:35:00,,2616970884,,[],0,,1525507595000,,True,,,0,
17,False,True,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,希***头,,,0.0,True,0,1526213035000,False,,1002832249688,,,,"920-11-0,2;920-11-13,20;920-11-21,27;",很好！原以为不能扩展内存，后来发现可以了。还是挺满意的。,2018-05-13 20:03:55,,2616970884,,[],3,tmall-grade-t3-18.png,1526212936000,,True,,,0,
18,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,张***m,,,0.0,True,0,1526033758000,False,,1002594127892,,"['//img.alicdn.com/bao/uploaded/i1/TB2q2uVq_lYBeNjSszcXXbwhFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/TB2ZGgOiyOYBuNjSsD4XXbSkFXa_!!0-rate.jpg', '//img.alicdn.com/bao/uploaded/i3/TB2JK4Yq41YBuNjy1zcXXbNcXXa_!!0-rate.jpg']",,"620-11-29,42;921-13-29,42;20521-11-29,42;30221-13-24,28;121-11-18,23;920-11-100,104;",买给老爸的，就收到当天拿到试了一下，外观很漂亮，音质一般，新机的话耗电量还好不是很快。有点担心的地方就是我只下了几个软件手机就有明显的发烫，不知道打游戏或者是看视频会不会更烫。后续会问问老爸使用感受，暂时好评。,2018-05-11 18:15:58,,2616970884,,[],0,,1525422237000,,True,,,0,
19,False,True,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,雨***9,,,0.0,True,0,1525957498000,True,,1002468464463,,,,"920-11-0,3;1221-12-9,18;920-11-4,8;921-11-19,25;",挺好的，颜值不错，灰色的很好配手机壳，流畅度也不错。,2018-05-10 21:04:58,,2616970884,,[],0,,1525876635000,,True,,,0,
0,False,True,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,z***6,,,0.0,True,0,1526811075000,False,,1003671129094,,,,,刚买就降价了 悲剧,2018-05-20 18:11:15,,2616970884,,[],0,,1526204061000,,True,,,0,
1,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,洪***华,,,0.0,True,0,1526742068000,True,,1003598227477,,,,,一如既往的好评，华为品质，值得信赖。,2018-05-19 23:01:08,,2616970884,,[],0,,1526742023000,,True,,,0,
2,False,False,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,你***y,,,0.0,True,0,1526705751000,False,,1003527795083,,,,,很不错的一款手机，,2018-05-19 12:55:51,,2616970884,,[],0,,1526135013000,,True,,,0,
3,False,False,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,闲***多,,,0.0,True,0,1526700777000,False,,1003501705902,,,,,差评，电池没用，怀疑是拼装机，就亮着屏幕电量就跟流水一样减,2018-05-19 11:32:57,,2616970884,,[],0,,1526111197000,,True,,,0,
4,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,t***5,,,0.0,True,0,1526691760000,False,,1003465380103,,,,,很不错,2018-05-19 09:02:40,,2616970884,,[],0,,1526043076000,,True,,,0,
5,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,t***0,,,0.0,True,0,1526651469000,False,,1003466446085,,,,"920-11-4,6;920-11-7,11;20420-11-12,19;",已收到，很好 好评5分 快递员服务很好,2018-05-18 21:51:09,,2616970884,,[],3,tmall-grade-t3-18.png,1526651280000,,True,,,0,
6,False,False,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,胜***物,,,0.0,True,0,1526625741000,True,,1003421343637,,,,"921-11-0,5;721-11-6,10;40221-11-11,16;",机子很流畅，操作灵敏，拍照效果好。,2018-05-18 14:42:21,,2616970884,,[],0,,1526568328000,,True,,,0,
7,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,繁***寞,,,0.0,True,0,1526606477000,True,,1003377703726,,,,"620-11-0,6;1020-11-0,6;",正品质量可以,2018-05-18 09:21:17,,2616970884,,[],0,,1525586716000,,True,,,0,
8,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,孤***吗,,,0.0,True,0,1526536544000,False,,1003275585842,,,,"920-11-0,5;920-11-6,10;",用的非常好，特别帅气,2018-05-17 13:55:44,,2616970884,,[],0,,1526378072000,,True,,,0,
9,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,秋***落,,,0.0,True,0,1526475684000,False,,1003188920338,,,,,终于到手了，棒棒哒,2018-05-16 21:01:24,,2616970884,,[],0,,1526475609000,,True,,,0,
10,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,l***1,,,0.0,True,0,1526464539000,True,,1003194402929,,,,"920-11-0,5;421-13-32,36;520-11-16,20;420-11-6,10;920-11-37,43;620-12-21,31;",已经用上了，送货很快，昨天拍的，价格不错。机子拿在手里很有质感，屏幕不大，符合我的需求，以前用的P8也差不多大小,2018-05-16 17:55:39,,2616970884,,[],3,tmall-grade-t3-18.png,1526464281000,,True,,,0,
11,False,True,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,梨***利,,,0.0,True,0,1526446469000,False,,1003145625708,,,,"920-11-0,6;",看着挺不错的，用用看再说。,2018-05-16 12:54:29,,2616970884,,[],0,,1526446424000,,True,,,0,
12,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,没***华,,,0.0,True,0,1526435531000,False,,1003130638922,,,,"520-12-15,25;",我都不知道怎么评论，你知道吧，我刚下单就降价四五百，你知道我的心情吗???????,2018-05-16 09:52:11,,2616970884,,[],0,,1526435425000,,True,,,0,
13,False,True,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,y***0,,,0.0,True,0,1526371199000,False,,1003050861333,,,,"621-12-6,21;",暂时还满意，但是我爸在某东买的同款有手机膜，我的就没有，不知道为什么,2018-05-15 15:59:59,,2616970884,,[],0,,1526023713000,,True,,,0,
14,False,True,,,,,,,网络类型:4G全网通;机身颜色:魅海蓝（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,l***n,,,0.0,True,0,1526341891000,False,,1002973644430,,,,"10120-11-57,70;920-11-12,16;30221-11-27,30;80221-11-31,41;20420-11-57,70;30221-11-31,41;920-11-42,51;421-11-17,21;920-11-52,56;1321-11-0,4;921-11-22,26;921-11-5,11;",信号强劲 充电速度很快，非常满意 屏幕灵敏，触控流畅 音质好，听音乐看电影都没问题 拍出的照片清晰逼真，颜色也正 售前服务和快递服务都是超赞,2018-05-15 07:51:31,,2616970884,,[],1,tmall-grade-t1-18.png,1526341674000,,True,,,0,
15,False,False,,,,,,,网络类型:4G全网通;机身颜色:海鸥灰（6GB）;套餐类型:官方标配;存储容量:64GB,,0,,天猫,,0,,泗***唐,,,0.0,True,0,1526339921000,False,,1002998783178,,,,"921-12-16,24;920-13-50,57;921-12-25,40;",刚用的时候会有卡顿，我都蒙逼了，这可是6G内存啊，现在微信还时不时会突然没有反应。说实话，除了外观，我是有点失望的。,2018-05-15 07:18:41,,2616970884,,[],0,,1525105328000,,True,,,0,
