,sellerId,rateContent,reply
265,270215026,显示效果： 显示效果清晰，色彩鲜艳，像素很高 运行速度： 之前用的是2G，现在，哼哼，就好比是步行与汽车 拍照效果： 竟然可以拍出单反的效果，哈哈，不用买单反机了 电池续航： 正常待机加偶尔浏览一下小视频，到晚上还可以有50%的电 总结： 整体来说，非常满意。特地用了一段时间才给的评论，不过有点后悔，因为我还有两部手机暂时可以用，我该等到出了5G手机再买的。不过，到手后竟然找不到退货的理由，唉！谁让我喜欢上这个颜色了呢！哦，我买的灰色，大方不张扬还不老气,
266,270215026,显示效果： 不错 运行速度： 可以啊   非常不错 拍照效果： 都行 电池续航： 还可以  就是玩游戏有点费电 总结： 都行吧   就是配件少了一样  没有耳机|,
267,270215026,正常使用没问题,
268,270215026,显示效果： 色彩像素效果棒棒的 运行速度： 我下载了一百多个软件都不卡，就是安卓8的兼容性不是很好 拍照效果： 6666 电池续航： 玩游戏哪个手机都不行，只能说续航主流 总结： 足够满足日常所需，性价比之选。,
269,270215026,15天内买家未作出评价,
270,270215026,显示效果： 像素很好 运行速度： 运行速度可以 拍照效果： 拍照清晰自然 电池续航： 收到24小时了还没充电，也没怎么用，看起来可以 总结： 不错，很喜欢,
271,270215026,显示效果： 显示效果不错 运行速度： 流畅 拍照效果： 拍照效果比原来的荣耀8好 电池续航： 续航能力一般，中度使用可以一天一充 总结： 总体来说超值，机子应该是原封机,
272,270215026,挺好的。这款性价比比较好。,
273,270215026,手机用起来不错 值得拥有,
274,270215026,显示效果： 还可以，照相还算清晰 运行速度： 速度也行，期待过后也能好用 拍照效果： 还可以 电池续航： 一般也就一天充一次电 总结： 总的来说还行目前，希望用一段时间够还能一如既往,
275,270215026,显示效果： 刚收到， 运行速度： 还行 拍照效果： 满意 电池续航： 没试呢,
276,270215026,显示效果： 显示可以 运行速度： 运行略有卡顿 拍照效果： 拍照不错 总结： 叫店家多包几层，答应了就包了一层，太简陋了，而且拆开感觉不么样。一个手机，一个膜，一个充电器和说明书就没了，店家这服务不怎样到位。好歹也是两千多的东西，挺草率。,
277,270215026,15天内买家未作出评价,
278,270215026,第二次来买了，手机不错，相当的流畅。,
279,270215026,感觉还可以，流行得挺流畅的。,
280,270215026,15天内买家未作出评价,
281,270215026,显示效果： 很好，比荣耀七好很多 运行速度： 很好，比荣耀七好很多 拍照效果： 很好，比荣耀七好很多 电池续航： 很好，比荣耀七好很多 总结： 很好，比荣耀七好很多,
282,270215026,显示效果： 色彩像素五彩缤纷色彩鲜艳，像素也确实不错，合格！ 运行速度： 才开始不怎么快，系统精简点清理一下，用安全卫士杀下。好好把系统设置设置整理洁净，现在运行的还是很快挺好的！基本合格！ 拍照效果： 拍照效果那真的是一流的高清像素！棒棒哒！满意！ 电池续航： 所有手机要说华为手机电池续航还是做工过硬。满分电池合格！ 总结： 手机很不错，总得来说还是称心如意的买到好东西了！,
283,270215026,显示效果： 用了才来评价 非常流畅 个人喜欢这次购物 满意 运行速度： 非常好 拍照效果： 比我之前购买的都好 电池续航： 大概两天 总结： 个人非常满意,
284,270215026,显示效果： 显示效果很好，色彩也不错，没有任何色差，手机很漂亮 运行速度： 运行速度很快，很流畅 拍照效果： 拍照效果也不错， 电池续航： 充一次电我能用一天左右玩的时间也挺长的,
285,270215026,显示效果： 显示效果清晰，色彩鲜艳，像素很高 运行速度： 之前用的是2G，现在，哼哼，就好比是步行与汽车 拍照效果： 竟然可以拍出单反的效果，哈哈，不用买单反机了 电池续航： 正常待机加偶尔浏览一下小视频，到晚上还可以有50%的电 总结： 整体来说，非常满意。特地用了一段时间才给的评论，不过有点后悔，因为我还有两部手机暂时可以用，我该等到出了5G手机再买的。不过，到手后竟然找不到退货的理由，唉！谁让我喜欢上这个颜色了呢！哦，我买的灰色，大方不张扬还不老气,
286,270215026,显示效果： 不错 运行速度： 可以啊   非常不错 拍照效果： 都行 电池续航： 还可以  就是玩游戏有点费电 总结： 都行吧   就是配件少了一样  没有耳机|,
287,270215026,正常使用没问题,
288,270215026,显示效果： 色彩像素效果棒棒的 运行速度： 我下载了一百多个软件都不卡，就是安卓8的兼容性不是很好 拍照效果： 6666 电池续航： 玩游戏哪个手机都不行，只能说续航主流 总结： 足够满足日常所需，性价比之选。,
289,270215026,15天内买家未作出评价,
290,270215026,显示效果： 像素很好 运行速度： 运行速度可以 拍照效果： 拍照清晰自然 电池续航： 收到24小时了还没充电，也没怎么用，看起来可以 总结： 不错，很喜欢,
291,270215026,显示效果： 显示效果不错 运行速度： 流畅 拍照效果： 拍照效果比原来的荣耀8好 电池续航： 续航能力一般，中度使用可以一天一充 总结： 总体来说超值，机子应该是原封机,
292,270215026,挺好的。这款性价比比较好。,
293,270215026,手机用起来不错 值得拥有,
294,270215026,显示效果： 还可以，照相还算清晰 运行速度： 速度也行，期待过后也能好用 拍照效果： 还可以 电池续航： 一般也就一天充一次电 总结： 总的来说还行目前，希望用一段时间够还能一如既往,
295,270215026,显示效果： 刚收到， 运行速度： 还行 拍照效果： 满意 电池续航： 没试呢,
296,270215026,显示效果： 显示可以 运行速度： 运行略有卡顿 拍照效果： 拍照不错 总结： 叫店家多包几层，答应了就包了一层，太简陋了，而且拆开感觉不么样。一个手机，一个膜，一个充电器和说明书就没了，店家这服务不怎样到位。好歹也是两千多的东西，挺草率。,
297,270215026,15天内买家未作出评价,
298,270215026,第二次来买了，手机不错，相当的流畅。,
299,270215026,感觉还可以，流行得挺流畅的。,
300,270215026,15天内买家未作出评价,
301,270215026,显示效果： 很好，比荣耀七好很多 运行速度： 很好，比荣耀七好很多 拍照效果： 很好，比荣耀七好很多 电池续航： 很好，比荣耀七好很多 总结： 很好，比荣耀七好很多,
302,270215026,显示效果： 色彩像素五彩缤纷色彩鲜艳，像素也确实不错，合格！ 运行速度： 才开始不怎么快，系统精简点清理一下，用安全卫士杀下。好好把系统设置设置整理洁净，现在运行的还是很快挺好的！基本合格！ 拍照效果： 拍照效果那真的是一流的高清像素！棒棒哒！满意！ 电池续航： 所有手机要说华为手机电池续航还是做工过硬。满分电池合格！ 总结： 手机很不错，总得来说还是称心如意的买到好东西了！,
303,270215026,显示效果： 用了才来评价 非常流畅 个人喜欢这次购物 满意 运行速度： 非常好 拍照效果： 比我之前购买的都好 电池续航： 大概两天 总结： 个人非常满意,
304,270215026,显示效果： 显示效果很好，色彩也不错，没有任何色差，手机很漂亮 运行速度： 运行速度很快，很流畅 拍照效果： 拍照效果也不错， 电池续航： 充一次电我能用一天左右玩的时间也挺长的,
305,270215026,显示效果： 显示效果清晰，色彩鲜艳，像素很高 运行速度： 之前用的是2G，现在，哼哼，就好比是步行与汽车 拍照效果： 竟然可以拍出单反的效果，哈哈，不用买单反机了 电池续航： 正常待机加偶尔浏览一下小视频，到晚上还可以有50%的电 总结： 整体来说，非常满意。特地用了一段时间才给的评论，不过有点后悔，因为我还有两部手机暂时可以用，我该等到出了5G手机再买的。不过，到手后竟然找不到退货的理由，唉！谁让我喜欢上这个颜色了呢！哦，我买的灰色，大方不张扬还不老气,
306,270215026,显示效果： 不错 运行速度： 可以啊   非常不错 拍照效果： 都行 电池续航： 还可以  就是玩游戏有点费电 总结： 都行吧   就是配件少了一样  没有耳机|,
307,270215026,正常使用没问题,
308,270215026,显示效果： 色彩像素效果棒棒的 运行速度： 我下载了一百多个软件都不卡，就是安卓8的兼容性不是很好 拍照效果： 6666 电池续航： 玩游戏哪个手机都不行，只能说续航主流 总结： 足够满足日常所需，性价比之选。,
309,270215026,15天内买家未作出评价,
310,270215026,显示效果： 像素很好 运行速度： 运行速度可以 拍照效果： 拍照清晰自然 电池续航： 收到24小时了还没充电，也没怎么用，看起来可以 总结： 不错，很喜欢,
311,270215026,显示效果： 显示效果不错 运行速度： 流畅 拍照效果： 拍照效果比原来的荣耀8好 电池续航： 续航能力一般，中度使用可以一天一充 总结： 总体来说超值，机子应该是原封机,
312,270215026,挺好的。这款性价比比较好。,
313,270215026,手机用起来不错 值得拥有,
314,270215026,显示效果： 还可以，照相还算清晰 运行速度： 速度也行，期待过后也能好用 拍照效果： 还可以 电池续航： 一般也就一天充一次电 总结： 总的来说还行目前，希望用一段时间够还能一如既往,
315,270215026,显示效果： 刚收到， 运行速度： 还行 拍照效果： 满意 电池续航： 没试呢,
316,270215026,显示效果： 显示可以 运行速度： 运行略有卡顿 拍照效果： 拍照不错 总结： 叫店家多包几层，答应了就包了一层，太简陋了，而且拆开感觉不么样。一个手机，一个膜，一个充电器和说明书就没了，店家这服务不怎样到位。好歹也是两千多的东西，挺草率。,
317,270215026,15天内买家未作出评价,
318,270215026,第二次来买了，手机不错，相当的流畅。,
319,270215026,感觉还可以，流行得挺流畅的。,
320,270215026,15天内买家未作出评价,
321,270215026,显示效果： 很好，比荣耀七好很多 运行速度： 很好，比荣耀七好很多 拍照效果： 很好，比荣耀七好很多 电池续航： 很好，比荣耀七好很多 总结： 很好，比荣耀七好很多,
322,270215026,显示效果： 色彩像素五彩缤纷色彩鲜艳，像素也确实不错，合格！ 运行速度： 才开始不怎么快，系统精简点清理一下，用安全卫士杀下。好好把系统设置设置整理洁净，现在运行的还是很快挺好的！基本合格！ 拍照效果： 拍照效果那真的是一流的高清像素！棒棒哒！满意！ 电池续航： 所有手机要说华为手机电池续航还是做工过硬。满分电池合格！ 总结： 手机很不错，总得来说还是称心如意的买到好东西了！,
323,270215026,显示效果： 用了才来评价 非常流畅 个人喜欢这次购物 满意 运行速度： 非常好 拍照效果： 比我之前购买的都好 电池续航： 大概两天 总结： 个人非常满意,
324,270215026,显示效果： 显示效果很好，色彩也不错，没有任何色差，手机很漂亮 运行速度： 运行速度很快，很流畅 拍照效果： 拍照效果也不错， 电池续航： 充一次电我能用一天左右玩的时间也挺长的,
325,270215026,显示效果： 显示效果清晰，色彩鲜艳，像素很高 运行速度： 之前用的是2G，现在，哼哼，就好比是步行与汽车 拍照效果： 竟然可以拍出单反的效果，哈哈，不用买单反机了 电池续航： 正常待机加偶尔浏览一下小视频，到晚上还可以有50%的电 总结： 整体来说，非常满意。特地用了一段时间才给的评论，不过有点后悔，因为我还有两部手机暂时可以用，我该等到出了5G手机再买的。不过，到手后竟然找不到退货的理由，唉！谁让我喜欢上这个颜色了呢！哦，我买的灰色，大方不张扬还不老气,
326,270215026,显示效果： 不错 运行速度： 可以啊   非常不错 拍照效果： 都行 电池续航： 还可以  就是玩游戏有点费电 总结： 都行吧   就是配件少了一样  没有耳机|,
327,270215026,正常使用没问题,
328,270215026,显示效果： 色彩像素效果棒棒的 运行速度： 我下载了一百多个软件都不卡，就是安卓8的兼容性不是很好 拍照效果： 6666 电池续航： 玩游戏哪个手机都不行，只能说续航主流 总结： 足够满足日常所需，性价比之选。,
329,270215026,15天内买家未作出评价,
330,270215026,显示效果： 像素很好 运行速度： 运行速度可以 拍照效果： 拍照清晰自然 电池续航： 收到24小时了还没充电，也没怎么用，看起来可以 总结： 不错，很喜欢,
331,270215026,显示效果： 显示效果不错 运行速度： 流畅 拍照效果： 拍照效果比原来的荣耀8好 电池续航： 续航能力一般，中度使用可以一天一充 总结： 总体来说超值，机子应该是原封机,
332,270215026,挺好的。这款性价比比较好。,
333,270215026,手机用起来不错 值得拥有,
334,270215026,显示效果： 还可以，照相还算清晰 运行速度： 速度也行，期待过后也能好用 拍照效果： 还可以 电池续航： 一般也就一天充一次电 总结： 总的来说还行目前，希望用一段时间够还能一如既往,
335,270215026,显示效果： 刚收到， 运行速度： 还行 拍照效果： 满意 电池续航： 没试呢,
336,270215026,显示效果： 显示可以 运行速度： 运行略有卡顿 拍照效果： 拍照不错 总结： 叫店家多包几层，答应了就包了一层，太简陋了，而且拆开感觉不么样。一个手机，一个膜，一个充电器和说明书就没了，店家这服务不怎样到位。好歹也是两千多的东西，挺草率。,
337,270215026,15天内买家未作出评价,
338,270215026,第二次来买了，手机不错，相当的流畅。,
339,270215026,感觉还可以，流行得挺流畅的。,
340,270215026,15天内买家未作出评价,
341,270215026,显示效果： 很好，比荣耀七好很多 运行速度： 很好，比荣耀七好很多 拍照效果： 很好，比荣耀七好很多 电池续航： 很好，比荣耀七好很多 总结： 很好，比荣耀七好很多,
342,270215026,显示效果： 色彩像素五彩缤纷色彩鲜艳，像素也确实不错，合格！ 运行速度： 才开始不怎么快，系统精简点清理一下，用安全卫士杀下。好好把系统设置设置整理洁净，现在运行的还是很快挺好的！基本合格！ 拍照效果： 拍照效果那真的是一流的高清像素！棒棒哒！满意！ 电池续航： 所有手机要说华为手机电池续航还是做工过硬。满分电池合格！ 总结： 手机很不错，总得来说还是称心如意的买到好东西了！,
343,270215026,显示效果： 用了才来评价 非常流畅 个人喜欢这次购物 满意 运行速度： 非常好 拍照效果： 比我之前购买的都好 电池续航： 大概两天 总结： 个人非常满意,
344,270215026,显示效果： 显示效果很好，色彩也不错，没有任何色差，手机很漂亮 运行速度： 运行速度很快，很流畅 拍照效果： 拍照效果也不错， 电池续航： 充一次电我能用一天左右玩的时间也挺长的,
345,270215026,显示效果： 显示效果清晰，色彩鲜艳，像素很高 运行速度： 之前用的是2G，现在，哼哼，就好比是步行与汽车 拍照效果： 竟然可以拍出单反的效果，哈哈，不用买单反机了 电池续航： 正常待机加偶尔浏览一下小视频，到晚上还可以有50%的电 总结： 整体来说，非常满意。特地用了一段时间才给的评论，不过有点后悔，因为我还有两部手机暂时可以用，我该等到出了5G手机再买的。不过，到手后竟然找不到退货的理由，唉！谁让我喜欢上这个颜色了呢！哦，我买的灰色，大方不张扬还不老气,
346,270215026,显示效果： 不错 运行速度： 可以啊   非常不错 拍照效果： 都行 电池续航： 还可以  就是玩游戏有点费电 总结： 都行吧   就是配件少了一样  没有耳机|,
347,270215026,正常使用没问题,
348,270215026,显示效果： 色彩像素效果棒棒的 运行速度： 我下载了一百多个软件都不卡，就是安卓8的兼容性不是很好 拍照效果： 6666 电池续航： 玩游戏哪个手机都不行，只能说续航主流 总结： 足够满足日常所需，性价比之选。,
349,270215026,15天内买家未作出评价,
350,270215026,显示效果： 像素很好 运行速度： 运行速度可以 拍照效果： 拍照清晰自然 电池续航： 收到24小时了还没充电，也没怎么用，看起来可以 总结： 不错，很喜欢,
351,270215026,显示效果： 显示效果不错 运行速度： 流畅 拍照效果： 拍照效果比原来的荣耀8好 电池续航： 续航能力一般，中度使用可以一天一充 总结： 总体来说超值，机子应该是原封机,
352,270215026,挺好的。这款性价比比较好。,
353,270215026,手机用起来不错 值得拥有,
354,270215026,显示效果： 还可以，照相还算清晰 运行速度： 速度也行，期待过后也能好用 拍照效果： 还可以 电池续航： 一般也就一天充一次电 总结： 总的来说还行目前，希望用一段时间够还能一如既往,
355,270215026,显示效果： 刚收到， 运行速度： 还行 拍照效果： 满意 电池续航： 没试呢,
356,270215026,显示效果： 显示可以 运行速度： 运行略有卡顿 拍照效果： 拍照不错 总结： 叫店家多包几层，答应了就包了一层，太简陋了，而且拆开感觉不么样。一个手机，一个膜，一个充电器和说明书就没了，店家这服务不怎样到位。好歹也是两千多的东西，挺草率。,
357,270215026,15天内买家未作出评价,
358,270215026,第二次来买了，手机不错，相当的流畅。,
359,270215026,感觉还可以，流行得挺流畅的。,
360,270215026,15天内买家未作出评价,
361,270215026,显示效果： 很好，比荣耀七好很多 运行速度： 很好，比荣耀七好很多 拍照效果： 很好，比荣耀七好很多 电池续航： 很好，比荣耀七好很多 总结： 很好，比荣耀七好很多,
362,270215026,显示效果： 色彩像素五彩缤纷色彩鲜艳，像素也确实不错，合格！ 运行速度： 才开始不怎么快，系统精简点清理一下，用安全卫士杀下。好好把系统设置设置整理洁净，现在运行的还是很快挺好的！基本合格！ 拍照效果： 拍照效果那真的是一流的高清像素！棒棒哒！满意！ 电池续航： 所有手机要说华为手机电池续航还是做工过硬。满分电池合格！ 总结： 手机很不错，总得来说还是称心如意的买到好东西了！,
363,270215026,显示效果： 用了才来评价 非常流畅 个人喜欢这次购物 满意 运行速度： 非常好 拍照效果： 比我之前购买的都好 电池续航： 大概两天 总结： 个人非常满意,
364,270215026,显示效果： 显示效果很好，色彩也不错，没有任何色差，手机很漂亮 运行速度： 运行速度很快，很流畅 拍照效果： 拍照效果也不错， 电池续航： 充一次电我能用一天左右玩的时间也挺长的,
365,270215026,显示效果： 显示效果清晰，色彩鲜艳，像素很高 运行速度： 之前用的是2G，现在，哼哼，就好比是步行与汽车 拍照效果： 竟然可以拍出单反的效果，哈哈，不用买单反机了 电池续航： 正常待机加偶尔浏览一下小视频，到晚上还可以有50%的电 总结： 整体来说，非常满意。特地用了一段时间才给的评论，不过有点后悔，因为我还有两部手机暂时可以用，我该等到出了5G手机再买的。不过，到手后竟然找不到退货的理由，唉！谁让我喜欢上这个颜色了呢！哦，我买的灰色，大方不张扬还不老气,
366,270215026,显示效果： 不错 运行速度： 可以啊   非常不错 拍照效果： 都行 电池续航： 还可以  就是玩游戏有点费电 总结： 都行吧   就是配件少了一样  没有耳机|,
367,270215026,正常使用没问题,
368,270215026,显示效果： 色彩像素效果棒棒的 运行速度： 我下载了一百多个软件都不卡，就是安卓8的兼容性不是很好 拍照效果： 6666 电池续航： 玩游戏哪个手机都不行，只能说续航主流 总结： 足够满足日常所需，性价比之选。,
369,270215026,15天内买家未作出评价,
370,270215026,显示效果： 像素很好 运行速度： 运行速度可以 拍照效果： 拍照清晰自然 电池续航： 收到24小时了还没充电，也没怎么用，看起来可以 总结： 不错，很喜欢,
371,270215026,显示效果： 显示效果不错 运行速度： 流畅 拍照效果： 拍照效果比原来的荣耀8好 电池续航： 续航能力一般，中度使用可以一天一充 总结： 总体来说超值，机子应该是原封机,
372,270215026,挺好的。这款性价比比较好。,
373,270215026,手机用起来不错 值得拥有,
374,270215026,显示效果： 还可以，照相还算清晰 运行速度： 速度也行，期待过后也能好用 拍照效果： 还可以 电池续航： 一般也就一天充一次电 总结： 总的来说还行目前，希望用一段时间够还能一如既往,
375,270215026,显示效果： 刚收到， 运行速度： 还行 拍照效果： 满意 电池续航： 没试呢,
376,270215026,显示效果： 显示可以 运行速度： 运行略有卡顿 拍照效果： 拍照不错 总结： 叫店家多包几层，答应了就包了一层，太简陋了，而且拆开感觉不么样。一个手机，一个膜，一个充电器和说明书就没了，店家这服务不怎样到位。好歹也是两千多的东西，挺草率。,
377,270215026,15天内买家未作出评价,
378,270215026,第二次来买了，手机不错，相当的流畅。,
379,270215026,感觉还可以，流行得挺流畅的。,
380,270215026,15天内买家未作出评价,
381,270215026,显示效果： 很好，比荣耀七好很多 运行速度： 很好，比荣耀七好很多 拍照效果： 很好，比荣耀七好很多 电池续航： 很好，比荣耀七好很多 总结： 很好，比荣耀七好很多,
382,270215026,显示效果： 色彩像素五彩缤纷色彩鲜艳，像素也确实不错，合格！ 运行速度： 才开始不怎么快，系统精简点清理一下，用安全卫士杀下。好好把系统设置设置整理洁净，现在运行的还是很快挺好的！基本合格！ 拍照效果： 拍照效果那真的是一流的高清像素！棒棒哒！满意！ 电池续航： 所有手机要说华为手机电池续航还是做工过硬。满分电池合格！ 总结： 手机很不错，总得来说还是称心如意的买到好东西了！,
383,270215026,显示效果： 用了才来评价 非常流畅 个人喜欢这次购物 满意 运行速度： 非常好 拍照效果： 比我之前购买的都好 电池续航： 大概两天 总结： 个人非常满意,
384,270215026,显示效果： 显示效果很好，色彩也不错，没有任何色差，手机很漂亮 运行速度： 运行速度很快，很流畅 拍照效果： 拍照效果也不错， 电池续航： 充一次电我能用一天左右玩的时间也挺长的,
385,270215026,显示效果： 显示效果清晰，色彩鲜艳，像素很高 运行速度： 之前用的是2G，现在，哼哼，就好比是步行与汽车 拍照效果： 竟然可以拍出单反的效果，哈哈，不用买单反机了 电池续航： 正常待机加偶尔浏览一下小视频，到晚上还可以有50%的电 总结： 整体来说，非常满意。特地用了一段时间才给的评论，不过有点后悔，因为我还有两部手机暂时可以用，我该等到出了5G手机再买的。不过，到手后竟然找不到退货的理由，唉！谁让我喜欢上这个颜色了呢！哦，我买的灰色，大方不张扬还不老气,
386,270215026,显示效果： 不错 运行速度： 可以啊   非常不错 拍照效果： 都行 电池续航： 还可以  就是玩游戏有点费电 总结： 都行吧   就是配件少了一样  没有耳机|,
387,270215026,正常使用没问题,
388,270215026,显示效果： 色彩像素效果棒棒的 运行速度： 我下载了一百多个软件都不卡，就是安卓8的兼容性不是很好 拍照效果： 6666 电池续航： 玩游戏哪个手机都不行，只能说续航主流 总结： 足够满足日常所需，性价比之选。,
389,270215026,15天内买家未作出评价,
390,270215026,显示效果： 像素很好 运行速度： 运行速度可以 拍照效果： 拍照清晰自然 电池续航： 收到24小时了还没充电，也没怎么用，看起来可以 总结： 不错，很喜欢,
391,270215026,显示效果： 显示效果不错 运行速度： 流畅 拍照效果： 拍照效果比原来的荣耀8好 电池续航： 续航能力一般，中度使用可以一天一充 总结： 总体来说超值，机子应该是原封机,
392,270215026,挺好的。这款性价比比较好。,
393,270215026,手机用起来不错 值得拥有,
394,270215026,显示效果： 还可以，照相还算清晰 运行速度： 速度也行，期待过后也能好用 拍照效果： 还可以 电池续航： 一般也就一天充一次电 总结： 总的来说还行目前，希望用一段时间够还能一如既往,
395,270215026,显示效果： 刚收到， 运行速度： 还行 拍照效果： 满意 电池续航： 没试呢,
396,270215026,显示效果： 显示可以 运行速度： 运行略有卡顿 拍照效果： 拍照不错 总结： 叫店家多包几层，答应了就包了一层，太简陋了，而且拆开感觉不么样。一个手机，一个膜，一个充电器和说明书就没了，店家这服务不怎样到位。好歹也是两千多的东西，挺草率。,
397,270215026,15天内买家未作出评价,
398,270215026,第二次来买了，手机不错，相当的流畅。,
399,270215026,感觉还可以，流行得挺流畅的。,
400,270215026,15天内买家未作出评价,
401,270215026,显示效果： 很好，比荣耀七好很多 运行速度： 很好，比荣耀七好很多 拍照效果： 很好，比荣耀七好很多 电池续航： 很好，比荣耀七好很多 总结： 很好，比荣耀七好很多,
402,270215026,显示效果： 色彩像素五彩缤纷色彩鲜艳，像素也确实不错，合格！ 运行速度： 才开始不怎么快，系统精简点清理一下，用安全卫士杀下。好好把系统设置设置整理洁净，现在运行的还是很快挺好的！基本合格！ 拍照效果： 拍照效果那真的是一流的高清像素！棒棒哒！满意！ 电池续航： 所有手机要说华为手机电池续航还是做工过硬。满分电池合格！ 总结： 手机很不错，总得来说还是称心如意的买到好东西了！,
403,270215026,显示效果： 用了才来评价 非常流畅 个人喜欢这次购物 满意 运行速度： 非常好 拍照效果： 比我之前购买的都好 电池续航： 大概两天 总结： 个人非常满意,
404,270215026,显示效果： 显示效果很好，色彩也不错，没有任何色差，手机很漂亮 运行速度： 运行速度很快，很流畅 拍照效果： 拍照效果也不错， 电池续航： 充一次电我能用一天左右玩的时间也挺长的,
405,270215026,显示效果： 显示效果清晰，色彩鲜艳，像素很高 运行速度： 之前用的是2G，现在，哼哼，就好比是步行与汽车 拍照效果： 竟然可以拍出单反的效果，哈哈，不用买单反机了 电池续航： 正常待机加偶尔浏览一下小视频，到晚上还可以有50%的电 总结： 整体来说，非常满意。特地用了一段时间才给的评论，不过有点后悔，因为我还有两部手机暂时可以用，我该等到出了5G手机再买的。不过，到手后竟然找不到退货的理由，唉！谁让我喜欢上这个颜色了呢！哦，我买的灰色，大方不张扬还不老气,
406,270215026,显示效果： 不错 运行速度： 可以啊   非常不错 拍照效果： 都行 电池续航： 还可以  就是玩游戏有点费电 总结： 都行吧   就是配件少了一样  没有耳机|,
407,270215026,正常使用没问题,
408,270215026,显示效果： 色彩像素效果棒棒的 运行速度： 我下载了一百多个软件都不卡，就是安卓8的兼容性不是很好 拍照效果： 6666 电池续航： 玩游戏哪个手机都不行，只能说续航主流 总结： 足够满足日常所需，性价比之选。,
409,270215026,15天内买家未作出评价,
410,270215026,显示效果： 像素很好 运行速度： 运行速度可以 拍照效果： 拍照清晰自然 电池续航： 收到24小时了还没充电，也没怎么用，看起来可以 总结： 不错，很喜欢,
411,270215026,显示效果： 显示效果不错 运行速度： 流畅 拍照效果： 拍照效果比原来的荣耀8好 电池续航： 续航能力一般，中度使用可以一天一充 总结： 总体来说超值，机子应该是原封机,
412,270215026,挺好的。这款性价比比较好。,
413,270215026,手机用起来不错 值得拥有,
414,270215026,显示效果： 还可以，照相还算清晰 运行速度： 速度也行，期待过后也能好用 拍照效果： 还可以 电池续航： 一般也就一天充一次电 总结： 总的来说还行目前，希望用一段时间够还能一如既往,
415,270215026,显示效果： 刚收到， 运行速度： 还行 拍照效果： 满意 电池续航： 没试呢,
416,270215026,显示效果： 显示可以 运行速度： 运行略有卡顿 拍照效果： 拍照不错 总结： 叫店家多包几层，答应了就包了一层，太简陋了，而且拆开感觉不么样。一个手机，一个膜，一个充电器和说明书就没了，店家这服务不怎样到位。好歹也是两千多的东西，挺草率。,
417,270215026,15天内买家未作出评价,
418,270215026,第二次来买了，手机不错，相当的流畅。,
419,270215026,感觉还可以，流行得挺流畅的。,
420,270215026,15天内买家未作出评价,
421,270215026,显示效果： 很好，比荣耀七好很多 运行速度： 很好，比荣耀七好很多 拍照效果： 很好，比荣耀七好很多 电池续航： 很好，比荣耀七好很多 总结： 很好，比荣耀七好很多,
422,270215026,显示效果： 色彩像素五彩缤纷色彩鲜艳，像素也确实不错，合格！ 运行速度： 才开始不怎么快，系统精简点清理一下，用安全卫士杀下。好好把系统设置设置整理洁净，现在运行的还是很快挺好的！基本合格！ 拍照效果： 拍照效果那真的是一流的高清像素！棒棒哒！满意！ 电池续航： 所有手机要说华为手机电池续航还是做工过硬。满分电池合格！ 总结： 手机很不错，总得来说还是称心如意的买到好东西了！,
423,270215026,显示效果： 用了才来评价 非常流畅 个人喜欢这次购物 满意 运行速度： 非常好 拍照效果： 比我之前购买的都好 电池续航： 大概两天 总结： 个人非常满意,
424,270215026,显示效果： 显示效果很好，色彩也不错，没有任何色差，手机很漂亮 运行速度： 运行速度很快，很流畅 拍照效果： 拍照效果也不错， 电池续航： 充一次电我能用一天左右玩的时间也挺长的,
425,270215026,显示效果： 显示效果清晰，色彩鲜艳，像素很高 运行速度： 之前用的是2G，现在，哼哼，就好比是步行与汽车 拍照效果： 竟然可以拍出单反的效果，哈哈，不用买单反机了 电池续航： 正常待机加偶尔浏览一下小视频，到晚上还可以有50%的电 总结： 整体来说，非常满意。特地用了一段时间才给的评论，不过有点后悔，因为我还有两部手机暂时可以用，我该等到出了5G手机再买的。不过，到手后竟然找不到退货的理由，唉！谁让我喜欢上这个颜色了呢！哦，我买的灰色，大方不张扬还不老气,
426,270215026,显示效果： 不错 运行速度： 可以啊   非常不错 拍照效果： 都行 电池续航： 还可以  就是玩游戏有点费电 总结： 都行吧   就是配件少了一样  没有耳机|,
427,270215026,正常使用没问题,
428,270215026,显示效果： 色彩像素效果棒棒的 运行速度： 我下载了一百多个软件都不卡，就是安卓8的兼容性不是很好 拍照效果： 6666 电池续航： 玩游戏哪个手机都不行，只能说续航主流 总结： 足够满足日常所需，性价比之选。,
429,270215026,15天内买家未作出评价,
430,270215026,显示效果： 像素很好 运行速度： 运行速度可以 拍照效果： 拍照清晰自然 电池续航： 收到24小时了还没充电，也没怎么用，看起来可以 总结： 不错，很喜欢,
431,270215026,显示效果： 显示效果不错 运行速度： 流畅 拍照效果： 拍照效果比原来的荣耀8好 电池续航： 续航能力一般，中度使用可以一天一充 总结： 总体来说超值，机子应该是原封机,
432,270215026,挺好的。这款性价比比较好。,
433,270215026,手机用起来不错 值得拥有,
434,270215026,显示效果： 还可以，照相还算清晰 运行速度： 速度也行，期待过后也能好用 拍照效果： 还可以 电池续航： 一般也就一天充一次电 总结： 总的来说还行目前，希望用一段时间够还能一如既往,
435,270215026,显示效果： 刚收到， 运行速度： 还行 拍照效果： 满意 电池续航： 没试呢,
